,a,a_std,a_subj.0,a_subj.1,a_subj.10,a_subj.11,a_subj.12,a_subj.13,a_subj.14,a_subj.15,a_subj.16,a_subj.17,a_subj.18,a_subj.19,a_subj.2,a_subj.20,a_subj.21,a_subj.22,a_subj.23,a_subj.24,a_subj.25,a_subj.26,a_subj.27,a_subj.28,a_subj.29,a_subj.3,a_subj.4,a_subj.5,a_subj.6,a_subj.7,a_subj.8,a_subj.9,t,t_std,t_subj.0,t_subj.1,t_subj.10,t_subj.11,t_subj.12,t_subj.13,t_subj.14,t_subj.15,t_subj.16,t_subj.17,t_subj.18,t_subj.19,t_subj.2,t_subj.20,t_subj.21,t_subj.22,t_subj.23,t_subj.24,t_subj.25,t_subj.26,t_subj.27,t_subj.28,t_subj.29,t_subj.3,t_subj.4,t_subj.5,t_subj.6,t_subj.7,t_subj.8,t_subj.9,v,v_std,v_subj.0,v_subj.1,v_subj.10,v_subj.11,v_subj.12,v_subj.13,v_subj.14,v_subj.15,v_subj.16,v_subj.17,v_subj.18,v_subj.19,v_subj.2,v_subj.20,v_subj.21,v_subj.22,v_subj.23,v_subj.24,v_subj.25,v_subj.26,v_subj.27,v_subj.28,v_subj.29,v_subj.3,v_subj.4,v_subj.5,v_subj.6,v_subj.7,v_subj.8,v_subj.9
0,1.0052384973048618,0.3965816997756454,0.4623616435807787,2.100596385345992,1.9600799262391646,0.7521281109163328,1.8355953447111355,1.0576422115605815,1.5215934244579896,0.895828237281177,0.6124121726725557,1.2663489094716889,1.059858409692976,1.064953180355685,0.7897164755752237,0.8358618743239069,0.8013070245694892,0.7861312793048796,1.441963826241386,1.3513199610706503,0.5797213725543271,1.2250449139059634,0.4298109577251623,2.001724701071718,0.8839384683587299,0.4491325662746423,0.7417983629141617,1.4558167792776426,0.40823331445838046,0.9795060518277869,0.6439684317058165,1.3253305196380807,0.007976531801078752,0.015296776757568051,0.000940519048388972,0.008238796534160327,0.007317881648600613,0.0028690907068281224,0.0021056172005044704,0.00018367036065259127,0.03678424947088236,0.009553323012392376,3.4856586296730084e-05,1.8761688790883568e-06,0.0011683790805183376,5.191972457014096e-06,0.001279206839245644,0.00026246367457578943,0.011951715653755366,5.115641891254599e-05,0.0011261217744936377,0.004870460415729331,3.1243925719156955e-05,0.00026776485705140996,3.3024170451167506e-06,0.0012315719250337192,1.2976439752539644e-05,0.0006601178427593831,9.098387540754737e-05,0.0005371692874609818,0.00028399564735384365,0.007479063151749064,0.004931589144807721,0.04032557631300615,1.8535420684709139,3.410470752654003,8.240809184315609,3.0717953766624273,4.544270122219759,1.8164601438805246,-1.6464004460658284,0.7866812047369627,4.434122507707771,5.772628072357987,-0.8753616421740205,-2.8748159925634655,0.6762362086429692,7.220333371172559,-6.116197186989224,0.06003548806646131,-6.431260108751802,-0.6683004312919831,3.775099904965251,-0.29622806167931937,1.368989243563314,5.68520335581691,-0.2672280437171819,-3.9365012719346626,0.25291214577409393,5.375379554690391,5.868943286545196,-4.839849948092361,4.635023258228352,6.139867658278401,7.296327367038432,0.7990677073537028
1,1.0910204998077346,0.5231190186794978,0.46076327508392034,2.071810734264435,2.062678641909926,0.7510158513892844,1.651511601646589,1.043711080364472,1.5900087648864651,0.9434614824383751,0.6026649748336412,1.2153213264156928,1.0680670342111669,1.0815441344557017,0.7454687797475399,0.8621790750660393,0.8126491470276243,0.7646642264632086,1.393303406455637,1.3062860076725897,0.5986282454624376,1.1516369641694975,0.43352484943013747,1.937919979902378,0.7882023881544302,0.4513638285203017,0.6945209999289677,1.4616871721627411,0.3920517690462666,0.9843850274207446,0.6212317556156158,1.4081822392083407,0.010206376693756462,0.019575697393557932,0.00018740033749258856,0.014116659220599738,0.0035423694429107854,0.0048050564742320185,0.022038395220469766,0.0004039804954647022,0.028762190781879034,0.009793503465242154,4.506462398978981e-05,1.3134956225131417e-06,0.0014510690348960107,8.549504868466534e-06,0.0001076887554061351,0.0028211466389928743,0.0108509963083055,0.00030393890469192545,0.007039521130350794,0.02360644208883543,1.4576387650697259e-05,0.001368281876515785,3.4094861684368636e-05,0.0005998218801995148,0.004657070159677918,0.0008219389512622736,0.000264712174014067,0.00013556571156239476,0.0026950015948870943,0.007097271768485378,0.0027376505380118524,0.03862008086462492,1.2976861246198943,3.0664500558244314,8.044124878994685,2.9640766415575994,4.623338637585311,1.6778370936627018,-1.5693169853674223,0.714482240476324,4.447291745612269,5.583498556641507,0.3827975710308793,-2.701777953207734,0.4591768427205358,7.704866108058767,-6.5982310526104975,-0.026870047562415067,-6.76415992584566,-0.2634205602907356,3.5949539061632536,-0.07114350810959569,1.1323175558580216,5.68327655544054,-0.15045471217492534,-3.931837399051498,0.42590613230681584,5.4231418275279,5.5075944774281,-4.426043343354752,5.144157988117027,5.75610530519494,6.8849758124921,1.3075257787028516
2,1.118604414781014,0.6393424046933187,0.4285087575436712,2.166123930117621,2.2482949327725428,0.7802929677672579,1.7343037475756162,1.0374316225590388,1.5078562691905844,0.9251076722429455,0.6261516125073778,1.2436137271799852,1.1061558180600994,1.143576931661381,0.6972080098058367,0.840571093701657,0.8416971947019798,0.7572621522590286,1.4892770380662375,1.3101527877893084,0.5598322323024405,1.0875958145925804,0.4230888242520583,1.978726472534901,0.9365843492423972,0.47617536247966785,0.6387638108579926,1.4513187512769543,0.422255235022899,0.9681690589970326,0.67004421226491,1.5240385038678421,0.01177308988263846,0.020771793130693675,0.00020084298465093253,0.011967616577888496,0.002252046040740799,0.002095302178645563,0.008179375607474136,0.00039039681282404017,0.02157362940096945,0.008519750610829241,4.920270480792411e-05,1.3338459159471764e-06,0.001081526336279968,6.59971270805789e-07,0.0005686263309642701,0.005744753764028256,0.011629293669905574,0.0002514567077001859,0.0006068761931189402,0.016254882629318384,1.7601580666097046e-05,0.004218975707332039,8.712738953629297e-05,0.00010832329879055123,0.003524199680230579,0.0005742843101188611,0.000308421895803301,0.0043607338881510894,0.0012105150196638232,0.006909011222155561,0.002046872045582954,0.03702582647305298,1.5327920199276108,4.794053326027209,5.858323355066241,2.8628913925084483,5.045746389153248,1.561727702697271,-1.3997512463054331,1.0207565512875973,3.932922217342738,5.52522870202231,-0.1352047485272988,-2.979844971954569,0.3678296774112167,8.249457496286071,-6.035249695343893,-0.4196376434594411,-7.458187824883139,-0.3377521268718162,3.7318217791044748,0.0088043153907853,1.904504434908219,5.710711449353757,0.5605579536083848,-4.085476075898065,0.08711798888790268,5.046988517926595,5.722196492315126,-5.086461692733145,6.7773646263685805,5.849623496738234,7.301289597137202,1.2025956936938045
3,1.2651315693599154,0.7029529804207216,0.4245167230914094,2.3646904368035515,2.3652818082242364,0.761728529659563,1.6282594419901868,0.903593534339884,1.467783904198914,0.8472235121558019,0.627427388561724,1.250406923959377,1.0636538088228091,1.1825927492219326,0.6846821051398728,0.8745021078911167,0.8799543457387035,0.7894293491417985,1.3993242961827161,1.3452688105405448,0.6009940276826411,1.0777927901891324,0.40039071617368294,2.0133215308853467,0.8571333634073202,0.47625075616507323,0.7617311481427756,1.337569628452943,0.46486078049126645,1.047959037030286,0.6805354410198446,1.5276852162007373,0.010099200588775229,0.019205295098140788,0.00036260122228404826,0.012686520030113961,0.0014329684820378343,0.004277238620553356,0.015376031710167038,0.0002606836578029066,0.03239403388860602,0.013114083419239232,5.5856488199920135e-05,1.7167416363981595e-06,0.001901553459517064,2.006802097992903e-06,0.003948402415998727,0.0004832481415987305,0.011443661444980345,0.00027859669613011323,0.00607579017291042,0.02877860608243517,1.2159853995836954e-05,0.002105712849395584,1.2866743114966583e-05,0.0005330449951976945,0.0024501444283545545,5.282459241118958e-05,0.0004229435582063267,0.010444927498919824,6.486608945899578e-05,0.00473560553239886,0.0009386206213700251,0.02683429100539423,2.444128290902746,3.660618697483957,7.164096669946303,3.046305685442713,4.970445470717269,1.8635771752944583,-1.493910451740682,0.8615847512683741,4.546225998616806,5.813093518447941,0.058502148838996626,-2.7099713230374527,0.24758348234522642,8.704453370495841,-5.638026972669714,-0.3245862434433732,-7.36728184174936,-0.7207892396782247,3.5460421469036687,-0.30060700599768553,2.1632634399499784,5.5054300809971215,-0.44467272642945943,-4.077118445228123,0.3867913060148179,6.490521087356478,5.657035102287778,-4.784714966750163,6.053455868788389,6.068289994022169,7.5662122064777595,1.2242846493275075
4,1.1266248660401017,0.5792811256751882,0.45468290291624214,2.329412500827071,2.3226481201096747,0.7709933093229049,1.6034049593886723,1.0104149276808672,1.4500972398852068,0.8601881475396118,0.5774994152247735,1.1747796162508293,1.102135594712675,1.2360694454098118,0.6804841138948967,0.851728748976963,0.8858905409779344,0.7473886205405319,1.3674487260217953,1.356480645447527,0.6048736961673773,1.063786605252596,0.4448803782292001,1.9400715825309844,0.8115165110169463,0.47121968487365373,0.7207308853848203,1.2901324611675322,0.4019759803030881,1.044139200998911,0.7516517466480162,1.5339946322470333,0.01155624904478219,0.021301306663384263,3.480930960887268e-05,0.008234136882557516,0.0016034408297798978,0.002537604285906128,0.05491740726071673,0.002076862302695651,0.042798404206584845,0.01714007825630026,1.7452329707018108e-05,1.0300704361209745e-05,0.0029493986005786977,3.872139813139005e-05,0.004068061835314184,0.0004023892467458895,0.008557567816002849,0.0002512941627710828,0.0020296352185440363,0.017595556865343316,2.9634356319138198e-05,0.0071451608930239476,1.5009689610953118e-05,0.0006094534642093592,0.0009727708376876523,0.000147816789892838,0.000642002233873574,0.0011186786618422795,0.0003020290460697589,0.0008072473201005776,0.00033665838954966584,0.01856265070869756,1.983466155657803,3.370184925882328,6.90345997423143,3.1028697176217657,4.976002743616299,1.6167601998403285,-1.3852903469910893,1.0279050975746333,4.6581336005092355,6.285183130389489,-0.21193796312850416,-2.672571850207232,0.5166488375956823,8.631577355802655,-6.605343522600238,-0.2580312957297587,-7.639734381448141,-0.7114590685940319,3.5159629427551513,-0.161197708993229,0.6982468884285187,5.487951695663906,0.36853427728955634,-4.009737373219383,0.01863681306053227,5.04370126261444,6.436092987537929,-3.959072144927362,6.069951947102016,5.80528083596485,7.66093602757263,0.9962867836216911
5,0.9485758435152153,0.5013072843264219,0.449872813931553,2.4142072064689226,2.141386102100425,0.7543402191073085,1.602155563892984,0.9826597287506106,1.452610122737921,0.9637213287709383,0.614924789146269,1.2537204583052368,1.1825813380421297,1.3298812858195714,0.7060390981892121,0.8459356503802576,0.9401348857465021,0.7727835646648187,1.5710230990521312,1.3704118068601305,0.6059995258850156,1.0513599001122425,0.425457722282503,1.9676536725562193,0.8602059853265167,0.4582303464631812,0.6666831758644686,1.3546056218458682,0.4005674682303792,1.0442128207822126,0.7115909725455649,1.5327051399828093,0.012897271968792447,0.023808512450823757,0.00040367242415221714,0.008494866174166517,0.010649790954651813,0.005413183476523155,0.026616202078882358,0.000666254575832189,0.032594609691366086,0.015107817410254883,4.5310924297202095e-05,2.2488216436629306e-06,0.001495386611838118,0.0007932397263803871,0.0036866120623005806,0.0018844329508242684,0.007563791640392167,0.0003778264835190763,0.0002337667794289856,0.01509608327405801,0.0005110916606922214,0.0003102963701554695,2.9026634667324747e-06,0.0011931831507292837,0.00021207305086749654,0.0006783904176216587,0.00153677393311967,0.0011187958398892668,0.0023682012380113193,0.00031206278508194194,0.0018181879987391597,0.0041040904472376665,0.6109300060156164,3.604861927544124,7.107621841379958,3.3361205353707506,4.932373330410732,1.2885047751139855,-1.3412549685515056,0.8179684730495602,4.544404159937107,6.9890346010369635,-0.5891698111364816,-2.8315318989680294,0.4922218247468586,9.739444049097987,-5.89183955364296,-0.3770127771721795,-7.193821080934554,-0.5739427821020209,3.2524060233914316,-0.006771789098941494,1.347150809947581,5.149753143880011,0.1878396111882037,-3.971520340780182,0.48847768312271256,5.294486689993229,5.630855117638939,-3.787535596770133,5.757225036507544,6.463360439541946,8.30994930380014,1.1115813536812729
6,1.2181961467299156,0.5012149898103214,0.43680355213988953,2.4531287372572557,2.1236655456176856,0.7053998738398947,1.8108980729082682,1.0289741337464533,1.4831254113982797,1.1196140755557416,0.5864851176456235,1.25119263413212,1.1810988983259214,1.3726930799221089,0.6330265386889093,0.8538813662205663,0.9567187787540801,0.7978726118872959,1.3386116291346293,1.3712014480643766,0.6068043562284118,1.0668829021071513,0.42459753086712215,1.956238281204163,0.8563698364735747,0.49138230922764536,0.6278101889646406,1.326368704809876,0.403189346442992,1.0450939570664095,0.7108661254945337,1.5818873648155343,0.014520735608015959,0.02368980234805761,0.0002525098868026906,0.008106770367226852,0.0005038743786217534,0.007606123574406346,0.025880949959079518,0.00035474493656723885,0.03161269496075727,0.01248884106330334,6.068501038925694e-05,0.000552421328281605,0.002214869452510056,6.815986904089549e-05,0.0038873528678605605,0.0031657446115504694,0.005938094832212214,8.231786974396223e-05,0.00014914401789298655,0.011891880107376464,0.00040668473850999625,2.008107128995243e-05,6.855730936719193e-06,0.0003023335060574864,0.00860733827818495,0.00017399765796536774,0.0011377752264738706,5.226129460148433e-05,0.0011514089157285416,9.755035921526871e-05,0.0029667771977527086,0.0008171297568642412,2.577466643136917,3.563045534529706,6.8781575660000165,3.3587707716578814,4.926666434800467,1.6996531368732106,-1.3414208354400163,0.9758286782279111,4.226155928856194,7.351463940881281,-0.5487528348397883,-2.948171652478381,0.38949833311309573,10.025209904605536,-6.1724005759983935,-0.25639976374785134,-7.583275295763084,-0.6978230212847831,3.562746821500611,-0.10210844069180869,1.4523562464556368,5.918626842886828,0.32393684958970614,-4.016123407548277,0.32260126897324015,5.305638234073857,4.753621831232615,-4.252170533446416,5.271185478072551,5.88694102367999,7.483366895318083,1.226931391228222
7,1.2525426052774213,0.6418271506041422,0.4566432682441477,2.4155873640631156,2.318412413284964,0.7190374112829403,1.5992720783862202,1.0215596358473984,1.3728309006108934,1.3068949441539448,0.6166820188535816,1.2485019517210871,1.1461914285985089,1.3783452078568335,0.6891684746715012,0.8324047633936531,0.9479413372776381,0.7995045047879792,1.5210091071775802,1.3737268915744718,0.6236394892066623,1.1940239953745015,0.4259997062079477,1.896361226732675,0.8872340904953833,0.4246313532714302,0.618717991587415,1.3278723427264674,0.40798142948269384,1.0239120179652685,0.6980236079134314,1.5659497669654505,0.011770969325760005,0.02108610663499414,8.416083242480653e-05,0.000313074989136079,0.0003587078377057498,0.006664925761010505,0.00825771839145749,0.0006150093932588948,0.03394047712370691,0.004585265904224072,9.447417413046335e-05,0.0017338216122143504,0.0026184396292187264,0.0009907174617149296,0.0007894558249881794,0.005858695353610641,0.004235105552631855,5.960475747802031e-05,0.00026072561508670624,0.005693274820540403,0.0004045884208274679,2.455189784607417e-05,2.574674684392162e-06,0.0014806561280151414,0.0010752530081338274,0.00012734384106363468,0.002426382563934188,1.049575643680302e-06,0.002527939402761867,5.439649586638234e-05,0.0028667474719256017,0.0003067153322789786,1.4269076957503568,4.192029386441135,6.9409893012609905,3.263468543411457,5.382177227192669,1.3278824818519976,-1.2740355471080769,0.9823343305734471,4.128973631918562,7.233474922699329,-0.481889229823836,-2.695192080891362,0.624259927415596,9.778070716748557,-5.403674223306046,-0.33721573846927955,-7.359465237357602,-0.5528979276064462,3.693656249457533,-0.12545254817516027,1.6623060977568458,5.689988371237955,1.008013588507993,-3.6171272512689914,0.2534635567299276,4.226268290516982,5.044662658444023,-4.236820689590193,7.044154577207385,5.72247153350147,8.34207839809952,1.2692124436670962
8,1.2030555623858028,0.6052314805702578,0.44899196634403926,2.444985652648043,2.296982979029237,0.77516627343931,1.7294199862281618,1.0166533394724122,1.4244826754580417,1.3037762931853627,0.6104984323122997,1.2478055963459436,1.0394991436407095,1.3265333524913003,0.7262390189083556,0.8489404474692018,0.8132812392253927,0.7675480584606269,1.4044098783008219,1.353899716404708,0.6084389731308759,1.2245312605646355,0.42761934820723535,1.882046869328494,0.8623888678452276,0.4285183199176448,0.6878296019320331,1.3168848701658558,0.42303636467405187,0.9987769311476453,0.7227785423432129,1.4782799176718162,0.009670841948359502,0.019857208671884282,2.779781236388992e-05,6.6259199025551834e-06,0.006994436330245756,0.004173187371483218,0.013921612926766469,0.0007391783692964511,0.03421726970393378,0.0007437941735850178,7.865064412173489e-05,0.001974361611077677,0.011870235026929844,0.0009575487607955697,0.0015792367570861376,0.00029998310874838896,0.008576544455263381,5.8343642750895565e-05,4.309591483765674e-05,0.0006951240660969198,6.145855505654448e-05,0.00015638317256108506,1.49498206001238e-06,0.001213360582046204,0.00021852473782794663,0.00016385369889893207,0.0005510589620279245,1.0314146486627052e-06,0.001688221201727182,0.0011931848707859155,0.003760766887970086,0.0235770717641745,2.2910250603183617,4.058715107827726,5.946915134382004,3.2720824821169017,5.684504090047069,1.9572370938004946,-1.5698556078116068,0.9103821475750898,3.9861054807146585,6.945458537885082,-0.8984127212658651,-2.8346459694488253,0.5716801087350252,9.412634200132034,-5.665769620371984,-0.014877869807316424,-7.055031498010183,-0.36329786855930757,3.461926653111262,0.10439191096669809,1.4615978680384178,6.0671024049748095,-0.19682579556356083,-3.677675189025967,0.35717246206394093,5.030984403505752,5.030284729527461,-4.047972509090755,4.74844829443855,5.325506296368853,8.149197209320652,1.248795846646455
9,1.2291131391193095,0.5362523862121283,0.41754898832617515,2.4479156503555366,2.4832532786163184,0.7638598007810276,1.605023667206535,0.9180450200630367,1.2424677948643978,1.265756082611061,0.6567202057243721,1.1653640170455613,1.0420730336021267,1.286957749185952,0.7139256852505568,0.8783208261483714,0.9319425572850698,0.8320726020780894,1.4745766976320447,1.3674158377038421,0.5940523328090941,1.1989127901101913,0.4507214032175295,1.7785716825536313,0.8951743246860813,0.4165879134002487,0.6987595234306476,1.4460796931133302,0.4128609238526991,0.9309144711632757,0.7379215932580274,1.4685270578567604,0.009917070546299235,0.019567653957170604,2.042863986652423e-05,1.3157206690742209e-05,0.0068917123853078814,0.005495545731261197,0.04776891597963774,0.0010690833905465033,0.03618214865300494,0.0014073313974999526,8.482568284195395e-05,0.0010273460609917925,0.007538020589232655,0.0006148861087598113,0.003163313589765994,0.00012374473209946358,0.008949532567568483,7.947381059640569e-05,0.00012546293006107743,0.004773636255216866,0.0002906980804733019,0.0002817798468804419,3.163734258554833e-06,0.001505148915650417,0.0004149610420970997,0.0010616836924233486,0.000546203686198564,1.0423543289850755e-08,0.001793443037313556,0.00605144173214451,0.004509949907522421,0.03821760642979652,1.7341205845793248,4.280175747623353,6.889509348149851,3.28609704132068,5.658727113057818,1.4430237879939853,-1.3566506672196126,0.3764651816429312,3.9309235458322203,7.010954023330434,-0.063655265800175,-2.614979175494917,0.488413763442594,9.167163278294192,-6.05860241337484,-0.5575666081588659,-7.4143999111312615,-0.7455663270966327,3.9225567672822232,-0.0556715031672117,1.6375942730155573,5.96437244509124,1.3128503417173443,-3.7972476471137977,0.5358595964779205,5.479021723655352,5.765129317112493,-4.3086975724479455,5.597792273655736,5.381809075200297,8.126765413448549,1.1936487916837255
